Unnamed: 0,Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep1,Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep2,Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep3,Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep1,Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep2,Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep3,Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep1,Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep2,Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep3,Mmus_C57-6J_TMS_MHU2_FLT_1G_Rep1,Mmus_C57-6J_TMS_MHU2_FLT_1G_Rep2,Mmus_C57-6J_TMS_MHU2_FLT_1G_Rep3,Mmus_C57-6J_TMS_MHU2_FLT_uG_Rep1,Mmus_C57-6J_TMS_MHU2_FLT_uG_Rep2,Mmus_C57-6J_TMS_MHU2_FLT_uG_Rep3,Mmus_C57-6J_TMS_MHU2_GC_1G_Rep1,Mmus_C57-6J_TMS_MHU2_GC_1G_Rep2,Mmus_C57-6J_TMS_MHU2_GC_1G_Rep3
Ramp1,508.320728524972,431.427489745727,531.627041276824,480.485562235976,450.164602705338,527.346598327323,730.858345226881,592.945503899355,625.766254422836,490.314761230455,517.635976384188,529.819730140593,587.720977234204,575.885109577956,596.581229051459,650.497773730383,671.758950613046,646.190742864407
Mtmr3,1140.69909365443,1065.84186984436,1047.70185086177,1106.18873929403,867.460030373251,968.695899399182,1311.27214757234,1070.84969407184,1171.13508449774,1081.07368744167,1056.22802659342,972.555331390776,1053.77016389246,1019.42347064542,989.19455035013,1116.50327016278,1039.78292106475,1201.63240424289
Skint2,11.5601419335694,13.4724591651977,19.3686069186543,16.4711796672097,18.2080778783053,34.714200698417,22.9860471333215,6.97511276268388,11.1878448120479,28.1014219072095,24.5419617117131,18.1811534329978,25.5267293180739,21.9494920916734,32.8423990981196,15.5737950051477,6.87052585680997,11.8623421233897
Neurl1b,225.865519790559,324.214563502963,190.095917669818,149.000923386257,163.208851334409,141.545985249232,287.690138808392,211.697873010206,279.095444599803,72.2925801436618,64.3796911690382,66.2451025703088,180.110322960081,189.132129678864,156.284843977041,321.53110269964,315.583506542438,327.48913397098
Parp14,951.1076271369,699.942209322629,831.70015231785,1332.67734271407,1132.26285005245,1037.39697436117,718.874199817706,707.886747661301,761.605470366974,1664.16311698347,1052.55240682023,1074.41950457881,796.568052749529,962.774979380209,837.838063697087,633.535108296259,767.124014107884,751.442489077752
Myo15b,21.3430472018936,41.1261812987606,35.111721732567,24.4618180184564,32.7640761537187,21.4244102734569,11.2439331930802,17.9570895415343,22.6936909761216,27.3976002882765,45.2538093243886,25.1979699150081,17.3965504143539,34.5745103285095,7.39128318476614,19.5666799368114,13.4532584171374,16.6398657755616
Tmem30b,42.4451036299818,47.0950792940715,48.5307647387376,54.0279017890488,52.5052227737821,35.3650642637287,22.534203892381,22.1202016520622,22.5716860450704,70.8821832699516,56.7636452743915,73.0702514967434,40.5967970530331,62.6709357663733,44.6777673023604,30.6951154811386,43.8119860946382,39.9376114108057
Ifit1,210.810899778154,127.053008553818,131.569031164524,265.078197576831,136.125918333256,212.516484155329,100.702743450023,103.247968534591,154.555239607781,446.349226305374,221.997551634207,284.96890598192,179.548929014619,227.057472176306,219.030067707374,114.970269604009,133.019486845982,114.540667402018
Six4,89.2464660274677,69.994319498358,67.8315136393741,119.004633395684,94.600998132292,76.5102003370259,62.9976650029164,61.6958808856021,57.7813643281657,115.77027782942,99.0077361951229,107.16212015611,86.2445760501214,106.487612654416,98.0210386380238,72.3379101216385,61.6129356541766,59.5538727959228
Pkd2,66.8220297064426,77.8389160022543,84.622991493638,100.48810925318,120.486670730912,98.7285548454359,51.374568360751,67.0964167836584,41.9843161234783,126.762624597818,97.1895599974387,117.872305570966,79.7261085888705,94.2820106705964,74.5642003743193,65.5049107180857,94.7923226966657,82.1447156586249
Diaph2,252.597306318261,162.418506515106,222.130480036934,304.195069935151,232.18305361456,298.445360826841,160.086603709178,270.511250569698,241.097302604343,300.841908538608,286.742701125683,281.700578641105,243.684088613682,259.826816551798,255.264728088437,214.158731284457,204.612826136746,186.00159894199
Zfyve9,43.7575393317577,32.0117704831819,77.3140525780405,89.6608481994053,66.9391433452179,56.6339098325456,86.5433425933063,79.4226537238111,47.5380578514707,73.4898083247637,71.1474917281588,90.5117404498672,60.2896554492823,72.2700405911895,69.1832158134426,42.0914168501397,51.8198577194471,65.9116818893204
Ccpg1,441.21190155483,373.295227474849,445.498836427552,451.771337352296,645.26432646131,598.192028505595,425.946005127535,409.526100247848,412.952734503165,530.73510451842,557.781311329865,595.723278574647,496.144863345283,444.321561900373,511.924320337605,477.486607803042,396.392260947199,414.264316605174
Ptpn13,299.029569668271,398.90253863973,296.312921635536,513.437017494066,419.096527252,463.630619637637,246.147081254689,248.024652556141,205.811979410286,482.460128688678,400.963074981397,516.113180155643,302.866672376423,366.833325415962,324.37405550252,248.529125631599,260.471220933267,281.061024538523
Daam1,241.057418185392,189.424147354674,226.106777677646,283.0579842339,278.797719365894,265.687858827099,180.706477512512,190.544847989741,198.733626323422,275.638827847662,270.249530743992,277.988078215531,236.356209525998,279.213915706702,234.286772827914,215.271866633542,206.026745819609,198.78811143514
Tent4a,357.065148605166,318.304901770031,382.838587589282,353.692526230382,309.650657618717,317.567440608898,473.12914428351,394.533991517196,398.89788305419,315.614542790989,223.406888088214,219.22987347765,338.846403712049,268.009069369255,292.759042603596,421.811739147427,407.331318577197,403.535493925645
Exph5,55.6567772236059,35.2720840438774,31.1130947147124,81.3928979271347,70.039101025062,81.8252140780201,36.1923606619262,50.8676545307597,51.5234589141505,93.659593407578,71.6026258831847,81.8878250970329,68.7770182695815,75.2393488489221,49.7045998424823,61.9222580190189,47.9277436989686,42.8878242887142
Slc41a2,21.7202100425345,14.2739436660993,20.2137875900779,36.9270659577474,17.5714784771125,7.15510129227767,16.0724253415417,12.6186353731339,2.80604182464087,23.5192597246794,31.1112824247253,7.24206573947144,18.7149953851534,19.974129079515,19.2362978786059,15.9958812344965,11.804074552863,7.48537979065829
Pof1b,8.48899518406018,3.1442453542397,11.4902033137267,5.02704479943899,10.7774042363794,9.61868402721418,1.50095035009517,2.94831988750227,5.64687728454809,19.7407533032687,12.9363149871034,16.6478072118685,8.61666483494053,7.18807505533078,11.533030406841,2.09728428703962,5.47511079234888,5.27455822633232
Chst11,169.779173604692,133.817929174016,162.086011690513,216.212060033563,196.50349793891,179.077737819237,142.468643661936,135.576477839934,127.705447430779,171.175348431783,178.989766535227,217.246166412007,173.049592000818,198.185339527576,197.557049546347,142.906758364754,161.867134033901,177.820551629192
Ly6d,650.715198417748,491.890230753635,539.344165515261,342.83982709519,421.006057753195,444.543031036011,940.585393226067,832.004468067624,781.842057449649,425.75386934512,419.438556778036,448.465951270601,686.142054782535,627.446398249038,732.108803732468,721.566023190269,692.026646974557,679.26417965674
Ankrd12,866.913253390101,755.400872511361,819.995171892597,764.851796275295,775.819171736555,770.599868303709,496.612065321304,1021.74722194105,841.784019623231,1223.51139073393,1111.03324079562,960.028323267842,1103.22753874305,851.763783652781,1023.52552875295,960.67444532394,774.18377386264,643.045602654116
Cd300a,45.0936615670698,32.231208415954,51.2531080671867,63.6863011824743,55.1903430067708,86.9405385964169,38.0075198344416,31.4017830154163,105.225183249374,114.54512502611,40.5307228635143,78.1428848230478,36.7300160127136,40.6075638642506,44.7764433017745,32.7695373418591,44.4872700615388,56.3818753027928
Tdg,422.501632634976,538.885489906537,410.017951039154,415.759441656802,438.69542726108,375.053560470379,474.993728995865,512.505847929242,512.158179416006,421.657113730096,457.867163261884,353.37257456608,497.703381766129,460.833972458703,483.025388858013,403.198480303068,465.128980017866,436.977244616691
Gns,477.522584294702,554.256472232538,435.831666723069,640.239841115116,460.301993699906,503.745117276394,445.330770711628,392.567331553042,373.017184455065,595.653129842163,480.678920636095,544.862725262286,423.873683482841,463.503758791213,433.060534778136,389.451089570816,369.947094452112,480.825846331841
Grn,386.636435842301,631.094317740113,487.716921957088,861.873293590621,547.833115924101,581.518916729602,372.527728033486,255.422214211895,288.454959997116,579.82074063037,534.895065091068,498.525398858164,359.588699857597,469.895454608403,343.276837299494,341.903239493232,337.320773300595,396.521553388329
Ttyh2,55.9014269639938,78.7377550323695,47.9887744004487,71.4494852746776,77.2412324122798,91.2432189180442,54.9831354598957,46.886762700485,38.082395215885,109.389850953747,73.5846385238233,89.2645727260801,56.9266790638653,87.4997343909111,81.2635576783943,72.37516763924,55.0291792873498,61.3042296379804
Dgkh,121.56994645303,146.339260426351,103.215110788881,125.395616847798,184.372673691641,84.1717174833289,114.415150568402,104.820805774619,99.6758222076008,193.751358063787,122.339168341062,126.811006526361,112.030838137368,167.180597372081,94.5541406184838,119.334571048967,87.7923740567765,116.086480938701
Nostrin,19.9040932205039,18.1797656417214,18.8922120470469,28.2612217493763,13.4655980157294,31.9236284881576,12.7144117688734,16.6143089282414,10.562297506245,31.4743913333675,25.4751845188711,37.0973411198528,21.3057730042434,30.1354199147273,22.2834181711716,20.1538590392117,13.1799121306165,18.3770249916635
Mast4,885.18739490796,467.141474785388,737.455381784047,809.398858725949,810.462873682477,728.463404208792,523.712509692041,579.705745826668,613.48136456753,924.629562368073,861.16093502698,1019.01232125829,868.258928041456,738.016343845299,1079.51819382308,581.06125012958,596.272812277884,664.872563443544
Tle2,128.550609112041,110.927238310558,136.982796813998,202.291541391516,156.030510715031,150.868693973295,125.864557846943,130.537904445175,115.827605579586,192.254373375611,224.301192983515,203.605565087826,138.570347405507,179.857361774262,140.239312991443,156.37386022365,121.343677101134,137.124864808747
Dio1,44.5702309510677,26.7839166610114,40.0465797980623,47.3882179165132,46.3225966411278,37.7522907159597,49.0793340248117,14.4872349015256,25.7027768112802,48.0707121812236,30.3712677448895,29.9854194043868,26.5946929836753,41.27894599987,31.7822650776886,19.5259251041528,30.4670581024539,50.0717064759896
Scn7a,131.578455476917,103.988923461497,104.634176257632,143.321852233205,93.4920224614038,108.563104888159,95.9320954226371,88.4021814076919,78.0094036335925,194.641512419707,132.281235994606,139.074338129313,147.849477399971,140.702155339755,108.168457161614,105.902504621289,136.043093863533,75.3458521816616
Grip1,18.4903248380724,23.5274710591262,14.0167541706692,17.5022053800056,25.6559813985024,20.6206120745522,11.7283360388188,13.1928055745092,7.20476775232181,25.1086430196645,21.6565787923049,28.7380998470743,19.2003767283986,21.3955297844163,10.9153741454969,6.69602284690875,13.5694130947726,17.2440635164043
Plvap,41.0303185286075,70.4061830720059,43.4562325222772,86.6480301136116,43.5419345487671,38.8248393910751,30.1069190396539,20.6622085444468,30.4224830027071,46.7092197749951,31.5991040191552,50.5861039783239,39.925687119944,46.8972160966932,30.2455623403608,35.4056432739121,32.0951968339494,38.4340192049464
Tbxa2r,273.12326958945,314.26294906783,289.817072098911,220.338189797484,224.925459290769,232.107919792817,335.824819669668,268.712476391644,280.397317433101,219.337227996986,248.54964459623,263.700040705906,252.181377230673,244.856376390427,235.0767224168,370.79459454565,296.459229130925,390.588182349224
Cactin,356.683816902117,335.090017319539,247.859116062915,249.48814930056,338.627988582425,277.406700728771,382.597453655863,297.87137882987,397.061764332431,232.468419344862,295.263337084167,194.614596995074,298.850188600296,264.822225713001,271.616503489367,462.25332642375,326.319069770126,324.921523509161
Filip1,15.169801929437,19.5131200571681,15.1452013261944,8.3438963830251,10.1202027913079,14.5575093850986,4.38980288675099,6.46900097350486,3.30584517005305,12.86070861941,20.4130338616347,23.8066095554783,17.724903412484,9.08702603802099,11.6375780400156,16.6563889080698,6.53324039001783,16.6470326881736
Cobll1,72.0532874428934,84.0017634936144,79.8679509063197,121.503537137697,137.438513720323,139.928567157726,75.6574348487716,69.4974101854502,72.1363513609248,125.16174985548,130.05957435167,100.269850310145,94.7433784046465,104.057227864108,97.4996482940773,62.8419880708409,83.7615644602212,62.8821591920508
Ncaph,393.902364454214,560.848441326426,445.307192839001,201.228559990705,282.711782491773,425.93711556682,628.181592163041,550.822578676299,507.012011118684,137.196602973631,159.060878851291,125.997386520839,473.091963449137,313.174608243622,402.572188476729,584.342260061885,508.59386732726,457.576568959022
Pygo1,33.9557054081883,18.9104164514187,21.6915456082825,41.489083862372,36.7703947190261,36.7077609912337,17.9853337278141,25.0462050336955,12.4373351217447,45.3705279066718,38.1037427841654,52.8803048383559,21.5629609200591,35.3433334745551,25.9613168033693,18.2395625615821,23.4549770422123,18.836360521637
Dhcr24,376.345285862882,429.261877117495,477.462849921107,307.914933919525,332.444116811427,240.391053747819,606.321710450819,543.942742943957,576.028200922787,275.656633799893,363.663357788435,276.5138258798,481.9515676107,399.310139806998,479.357345274038,577.594010930967,569.394758367983,613.352740231875
Rubcnl,28.3307344281194,30.2038738027825,34.8360085114935,54.0566932008792,43.2812999377385,36.7512294961071,22.2943576103609,20.3469972014685,18.9573668706524,37.7868182330101,38.9343164922213,40.5682310966616,33.7718595820143,34.2992928804405,31.5930589780393,24.1772562469974,33.4035931829366,24.1843939994718
Parm1,210.809356922912,195.158718306996,197.835377043883,355.727162305497,373.278130588416,361.554399972698,182.992844450584,160.640280938049,123.167316059693,436.66858856782,324.898790277056,353.352348030376,294.332719004754,363.594252764228,284.782952701246,190.459864213022,212.706062423448,201.933620106664
Hrh2,35.5742242582422,29.0963121285239,47.8132023425322,31.7714152487328,25.3510395093706,42.6306556816709,26.1511959103369,26.1180967873897,32.5140792741257,46.2984074859985,40.3600812717516,60.3450376577866,41.8762469270874,53.1370412920576,44.086145466868,27.0931548208413,26.124038049283,25.2934433080582
Eef2,11427.8908162162,11229.9938225992,11088.1403472557,9391.43228829517,9776.63576178602,10213.8997681821,15340.5560570315,11950.7129829032,11891.7508230528,7227.79488186261,7541.69120918084,7355.20790224062,9614.1008858741,8725.9886022962,8497.74912445175,12114.6298299606,11166.7251374547,10982.0542148329
Foxn2,551.133027810447,350.206335834158,424.399924728707,417.359856055592,406.736888668251,322.367934142896,490.548993104275,445.411712799761,462.612775603379,385.115797183007,420.459279657314,375.832015780253,445.071831846822,463.987038766488,443.870405979398,511.612052684214,488.79381350533,448.683782320041
Igsf6,28.2967838022296,26.6214420421621,21.723645002824,37.6785838878727,23.2830611578795,25.8399517694384,7.52268144026138,11.8044657341958,16.9086159078449,34.3134265558772,43.813771501362,40.4808718065212,22.7353577547952,29.3282470177098,31.6913882722791,16.6828883841059,16.4365037985371,14.3182240751696
Ncapd3,937.889633038677,814.94712235592,803.787874027264,602.088314302784,726.571971645995,776.105291054793,1048.86912673163,1121.59820054878,992.986858477898,518.459894542914,550.747937372622,520.105126822239,886.083850542634,744.152331500442,867.857050391134,950.391953648246,1011.57401236184,926.201859270219
Ccl5,75.9554714408432,54.511163589667,62.2784729659957,131.401354819886,162.256220892153,161.019579691611,58.4836759566052,35.9680849274727,63.0427551750739,109.593559589992,70.1620883319954,80.9009602099643,81.0673033029505,123.614896258106,68.0383814745588,73.8178008296735,48.6448088598687,62.2241341339123
Mtmr9,179.693665877215,178.503898218553,188.566015770583,219.147225438418,147.416688343805,174.950481699954,205.388966255196,214.941957224998,175.546025855803,167.308468501898,168.430575939378,177.038174426142,191.862036707254,172.879848114403,183.041089742874,219.937411679909,230.294041490984,223.795589762115
Dcbld2,56.2248973543765,111.239884667986,52.2320824849176,91.0355642277555,80.5977446962026,120.380614858837,37.4985517527446,38.6461588325165,55.9072483161638,86.3512102542067,120.825544647428,92.7783688915403,89.5023936261015,113.672276487326,113.821586406948,61.1458174186595,80.8467615481769,58.7338072415375
Arhgap5,280.291134860069,203.847758070649,280.40372425542,330.344179822946,322.835378043453,373.854858091321,115.698220932186,229.137042433713,223.447272808854,414.87674638449,382.01372989402,398.992637690919,334.122029902873,346.307596259904,358.793062153756,182.160614849479,234.576964444942,211.955089095819
Mitf,70.0193416454129,57.3860418128042,39.819125879309,58.1492153584038,60.0464217144366,48.6020707465948,52.3101650929326,50.6518843061472,54.1738499899557,87.1549303707519,57.7330484768932,82.5309174223634,34.9791962055476,56.7163296274579,53.8489280842561,37.0748830939085,54.1712966633734,43.1341827218176
Ubd,175.427190405287,216.158305375247,185.887206968715,228.032895388564,311.853270996759,328.5374976018,107.742269579542,167.296233137662,130.981090086072,189.533480804341,186.331732522075,199.997238377475,187.516781187358,178.1671126435,124.24758170765,183.208039434051,132.588522186626,136.441512655216
Tubg1,132.920139838163,117.496963814294,153.29159908055,142.596111285107,184.19843899804,185.667616912961,175.167181805567,190.627314291262,190.107794748159,100.618428785851,115.885195664279,102.589723586769,161.519319460019,139.557212259419,171.53857421945,208.782355164894,192.479277511007,158.468184530136
Slfn8,386.457424963185,407.184120357164,294.868384171598,477.525833893994,380.977727154132,497.416401768218,195.590970837327,243.898730361711,312.26765796644,807.207747063258,401.602063030339,487.767325916707,330.456338724432,363.51424353867,337.536460835996,241.674618559552,277.915731224675,240.699514193824
Eogt,160.316375629531,71.658726719307,138.596741608246,126.304441094392,147.659432316317,146.430980996095,56.959091129969,98.9367268777638,99.9209303601095,135.393944362523,123.900496443954,132.005073508692,112.124766776379,104.016845125039,132.776277493448,68.1415404079449,71.9448338380587,106.794799403498
G2e3,384.65504574371,450.467832231869,470.462180180745,266.18830326467,274.103822149103,314.107120924316,410.865406314425,544.432898394395,505.923638194725,276.710324302941,299.081637720042,307.487624621437,558.887904454045,414.937366137473,542.063871804854,491.955642408578,648.132906778949,485.419355495258
Sec31a,572.428621464426,551.515006869259,663.412843373001,729.747383468911,850.727672343033,777.031495841316,695.030056553614,563.613750548975,685.83011934187,875.611973235299,809.954211320007,792.272612500388,824.282311593949,867.916461813779,833.141206905019,645.879202799273,550.927715163432,621.96587798714
Nup37,64.0298978163804,48.0833922352164,98.4571792856366,60.6836010914539,33.1044732171062,74.2893434346717,128.477054384563,99.4855167861966,71.2791640305203,41.8578019569846,42.1249962042353,64.415091208845,63.0211256689364,54.1983217253351,68.7290468630303,66.0609368034656,97.1181500640457,75.3040287886083
Parpbp,106.998766697118,127.697824181717,149.088670648781,51.6204842204988,115.248618044456,78.7332702444373,203.641583248516,253.018778297667,160.460706262963,46.7383543928673,29.4868445904618,51.202690538933,148.351411785292,137.310911879672,121.945682471098,148.175124197568,242.807729067378,173.706988603249
Haus8,135.367105467511,105.164609773563,91.5735600782793,97.9436853750049,100.534475517626,72.5087576121391,206.390160889313,122.543683808273,107.161043308511,59.5908530056531,49.3872214419398,104.071671052842,132.915823967724,99.2446642667495,124.864257393248,122.323321653331,114.658051388089,124.000313407465
Myo1d,38.3141515883488,54.7736275834025,77.0683417424549,83.9638348365597,89.5296844511136,61.6614631114956,33.8497356301749,64.9118580011391,28.6941286957119,74.6565241546184,67.2771640887354,61.7565752253378,54.2645173106208,71.3189084294109,47.3505416495954,48.4798788119105,44.1233028550077,61.3482978407556
Foxa1,10.400900391545,7.21561072811815,5.86729182057016,25.4322204840636,15.5966417640803,11.8083629653148,2.76026040268835,4.0649188533062,3.11181625469591,8.05909181583104,5.94274053595036,15.2147602972922,5.6532115974245,11.4009332816719,3.97337922652052,3.84853648184354,3.59434370338623,2.76972197244836
Stab2,24.2956668545156,33.4149768883194,41.6635484168299,96.3506311715311,96.3638010830083,25.1998988442905,24.9432000484849,75.8062096182679,80.4469007331601,67.081947895121,42.2015484687344,94.7131571938531,39.6535580690888,66.3801626945262,56.828107499619,12.5791818644924,50.8788187172402,21.4159728197148
Tgfbi,133.208263162986,102.521834552325,109.25215219959,213.664732939291,175.735597134037,157.67393633117,142.988052500995,93.879490839605,88.9097326752304,209.9885916505,169.46415110462,152.910121755956,123.830817496379,174.335812184446,114.25282402074,113.792525804835,140.179660769346,125.285206716889
Cdcp1,175.241310949859,191.706352942247,192.527618919779,276.7667282038,192.959433980782,165.897864006884,113.235213813695,146.321331312226,97.1539478629693,237.158580391939,203.328423558858,229.703197498769,159.677981317777,223.360611730521,144.520267599742,100.458374601198,133.693821952178,161.03955024056
Ntng2,33.34116503412,36.5353416469067,32.7070114224057,47.9893357802874,42.5271794002944,33.3425190401674,15.9217686469466,26.3887654948764,13.6956012333173,40.2829418278382,29.4706034339306,40.435422672258,24.9411992585256,42.4999766392348,22.876003494017,30.8830247357205,22.2636765928809,25.9546844910719
Eif1,817.400472217313,472.462391201365,967.568044374807,801.755491278009,1025.46633148243,883.943049597367,971.023452025497,970.942878597817,954.430936846843,857.491570868399,792.445628731426,786.295180332758,822.908266888307,764.651201095799,782.385704055913,810.855835279694,934.789498294627,854.184802460182
Krt17,461.234794470904,695.720569900653,416.956910157169,660.204226156328,650.966842463967,592.192744389384,476.554097438911,352.98568734434,428.673239693016,546.031543966108,443.619282793083,521.957613825768,480.347185746565,648.087535877245,497.314538856863,408.51546501108,322.682099019924,466.518139758129
Pcdh17,19.0073054487297,40.9585725502121,18.2818521479577,71.1352180181562,41.1079351264805,35.6897240107175,14.7597048622814,35.0562215944406,29.5784656851839,58.373102994937,42.5567063680341,35.2859815098484,28.1490047807592,47.5037235831439,25.1927439004435,23.8994558479231,33.4218101777068,22.9432927797086
Mboat7,235.78652586177,250.645730728566,244.006036448184,236.655831108353,247.507561244418,225.006866593063,199.385216522323,228.321955748149,204.389621851513,204.107856894736,230.957487812679,198.379364594794,249.860605085452,226.492292886269,219.098333033947,211.095374152987,180.429028667745,208.20165937688
Cbarp,55.9770571669493,166.167136465104,72.8446049748949,98.5987600399256,95.860863751218,60.8749044514888,68.1876285336573,38.426010368749,45.2360760056162,50.6531787786905,58.5608186541654,89.7412805012318,76.7810704109067,60.5735021050926,47.099654767437,69.0974160203536,33.5251009147648,43.0767968581434
Gtf3c4,327.816768076142,448.749498585957,435.408315121199,266.922225888355,428.584363615641,237.679414492112,373.19409070814,410.444103852455,395.139684752769,285.71520323575,250.486169817777,314.138996775975,290.44217694021,381.768959147304,316.516387161593,398.284644148656,373.220934967093,432.435307244152
Melk,125.793112934479,82.2310510307517,82.0530095630627,42.2243202719502,83.9646167289826,109.672006341131,164.829244622531,128.270969514361,119.355126270084,33.2238703033361,29.8281983549868,32.8931467504792,92.4095636162905,58.0703269590149,74.0740534277556,126.85999763362,130.108939150791,101.294472670634
Fbxo45,169.779750535665,157.264915032817,192.764899161261,139.508082263439,155.395093401202,171.425530093353,180.077344212221,178.358847970607,171.69271178591,105.297079754813,108.526739870365,119.443179585857,162.508312107623,119.610334246297,143.451431718154,220.322184306328,192.39978647531,226.803774402517
Ggta1,249.923426936755,205.761693181048,276.103574537399,272.678124828049,344.366015281135,291.511321601049,283.526939537465,299.415719730837,328.998616868344,238.133604734402,217.555225903464,242.510100165375,257.78591249155,236.388456017704,271.89532000295,277.172843073319,300.168105030182,300.109694924452
Acta2,27.8639356183957,41.0939675315063,23.9714784823098,77.0277441677698,43.2492403754306,51.5577370989146,35.5323572557364,13.4366747443338,31.7043913677468,47.2310264132457,37.6242534437229,38.5936283719764,27.6529024008779,43.9880196664407,36.4706316188417,31.2617202131392,23.4911483226924,27.1118771258912
Cep19,94.2447769899455,91.7242428986268,131.213723629633,85.828159632708,133.438196400862,141.117237534589,152.093876451795,134.295487754821,162.331830204823,97.1985398682551,116.839459480243,108.379056399298,124.523889414883,118.921877339016,120.589446206042,151.7202589555,139.854197973246,126.050710555332
Ids,225.405701611419,173.373678548685,224.519507619902,181.088386294927,161.79576633958,186.02421686117,156.705080408886,269.25181692882,181.841024087389,339.203102991923,281.656883849723,266.051524521978,296.634602745023,194.559949836763,236.112633867929,193.351678158422,163.394222339361,169.002102837701
Palm,196.860295807899,287.433672676275,281.823305540194,165.310649102698,238.141925846686,174.306111919932,318.660396989746,201.25692745706,257.834046406905,140.183902885865,175.508859178283,179.600466606166,277.01825331661,223.987128637056,242.835783030331,363.075158077022,311.518657239208,325.410650090156
Syt1,64.1034361774706,57.3463812212732,56.7148197241677,63.8912590777249,65.8255162880782,65.3056365382239,57.7360227411334,47.5999563831919,50.0154231964316,84.1029778359116,81.5502568501913,56.6813952814937,48.0374657147368,80.815463556427,45.463100272059,51.3002528455656,32.5478972959456,35.4908205840734
Zhx3,344.972766302848,466.19162513933,490.667506783264,369.966071516686,546.156770511743,376.75706460783,435.252635796416,542.478834083283,452.415881956229,339.380074004383,307.185810801524,345.089577245935,397.056729690113,363.439181658859,397.241916109623,538.671825005851,470.406862708465,625.218333832019
Cerk,902.54874830285,1036.74795492116,1060.35012053386,987.096053257799,825.166291573206,808.88641849866,1378.27272068107,1247.70881984681,1204.2512779268,891.246785204206,1014.66739926599,987.458487602638,1034.79014811273,907.568929607575,1060.84523479869,1155.02877545377,1112.44726512424,1254.19173305791
Dennd5a,305.154771255029,279.818838931513,276.095444612673,334.812946766676,337.553493998,287.05383883155,334.877421013373,275.378601993981,340.746347059748,311.654924273117,285.222735286567,330.880079078506,271.094737929808,279.22499669763,261.361813800232,231.383889582742,235.528057150263,227.250551464539
Ptprq,56.5321160613387,42.4415020024063,66.901600354359,61.1762693471799,75.6850027203478,91.7720741270474,30.9546246592011,30.4267925084489,34.5142987896648,126.843773739598,88.7380401576252,87.2379572570402,82.3303474450842,130.581690031752,93.9087261672387,64.8779796795799,53.0845991784406,56.7474498775706
Bbs9,246.898940116625,288.141659817586,254.233314819297,188.480087149597,238.457996238903,214.358767333957,270.407896446628,272.782784451518,249.860121152008,231.181805632362,248.661068842656,216.902966776173,237.630948232626,272.693837114908,217.043595416136,233.961331415076,227.928195129197,247.015773695415
Pknox2,32.1130164591141,9.12080146102824,17.6076082556933,31.738385022684,29.9902385642478,27.5837885633202,8.13982256320305,28.6803263695849,9.48664413220391,23.8575519990581,24.210909013678,33.0330714958057,21.5507518056102,31.8964422388746,19.2988319911541,19.2791262644541,17.8006181638903,21.9185149617478
Dock4,126.1094969958,128.930209762774,113.574800101652,126.829573195792,150.919973336698,126.122032766764,63.6397546120498,95.0822660927588,117.776741376381,156.799506046102,173.67379966911,145.338770533409,92.5181538617077,111.839948996642,104.918852345438,95.6590516648731,101.754507420441,98.431302654057
Atosb,55.7733288358678,68.525722816454,55.0230464312243,51.7885430809787,40.0691934823507,109.537960564617,28.2746026461762,56.6578407773382,25.3356094017837,62.6817170901419,95.5362344514199,79.5215228874341,40.9757706554156,43.4903049759653,33.890093666397,37.2021275352199,73.1859449311156,31.06010005147
Ripor2,842.10747202399,701.306823557794,809.392382610834,1032.36424573508,813.588850564672,870.124528718124,731.19752107351,669.763639448574,730.530261977731,916.380357336005,741.361872803818,864.296658487415,726.677995558254,818.703080584241,766.136671480901,624.92708555232,696.732591105704,665.406766417972
Sugp2,655.855240437658,880.034183409396,726.323786276273,680.917887311437,697.17125684728,589.49367819373,697.451091932545,659.607644632564,728.601759756161,638.241148143696,631.478142738042,671.603206000426,615.730312543039,631.444020650252,707.734624522855,778.921107241555,732.44521266115,763.469554420038
Arl5a,491.463794363227,331.087553140445,428.609549685653,426.56838630509,404.868380469958,484.426245947638,345.718344792365,322.384878508586,356.013545725814,489.484516832828,418.778546451779,455.580497160142,323.626280282671,352.773042085277,362.62043218017,365.37158523047,363.330342918136,302.889341003873
Rab3gap1,621.954515772683,523.516131789489,621.147744848375,526.485252413044,469.836108396066,503.790621916959,621.498038838111,733.7864001132,629.271116090134,535.4716624785,571.931651568676,559.415071608493,564.5939542225,563.594241693494,564.151630473354,678.912394386948,573.039363077428,612.373804969009
Mgat5,1200.17879537362,1425.26767075194,1322.67685080959,1018.71106120315,1015.67428872677,1068.73974415692,1544.62961749795,1307.41258045116,1377.51566331562,1185.07213801129,1307.27864231111,1293.77994626647,1235.30061630898,1282.55009669444,1444.1557761073,1217.90485230457,1358.17564776382,1294.11319583636
