Unnamed: 0,SLS-2_TMS_FLT_F13_Cut2,SLS-2_TMS_FLT_F14_Cut2,SLS-2_TMS_FLT_F15_Cut2,SLS-2_TMS_FLT_F16_Cut2,SLS-2_TMS_FLT_F17_Cut2,SLS-2_TMS_FLT_F18_Cut2,SLS-2_TMS_GC_G10_Cut2,SLS-2_TMS_GC_G11_Cut2,SLS-2_TMS_GC_G12_Cut2,SLS-2_TMS_GC_G22_Cut2,SLS-2_TMS_GC_G23_Cut2,SLS-2_TMS_GC_G24_Cut2
Pold4,248.84156365711,247.91241027322,322.658572442916,227.197772244588,308.417684706105,163.167897415315,470.821306155616,358.342752727857,396.254427291507,380.591557015845,365.459027059073,321.693946467612
Cystm1,390.52875614338,330.276596361082,370.728662673159,385.201067441922,434.628492702284,488.655168480703,276.833538689005,296.115456982801,306.922159589529,196.547796633793,361.72070616064,178.670155617367
Herpud1,402.538656882376,351.135374943713,416.448197388302,414.284687514052,399.723956920202,459.369642683871,266.878594430628,299.710547036626,280.795969255185,306.402431199487,404.155987380637,369.633170393657
Plk1,270.682061220977,115.393430087713,236.446952458219,175.275786969873,244.473483837169,71.3837370480806,333.297056908539,401.068417001879,259.760976504372,631.222838499693,232.180216371399,429.717646569404
Cox5a,1676.62910546726,1851.39555673494,1762.29958228381,1786.78054717299,1189.16827366295,1406.81970984401,2472.76689792904,1864.20252608868,2260.05118896444,2497.97734495753,1891.50821185274,2257.12679823835
Txnl1,759.719052716969,1005.10971462557,804.798158723447,987.362004191347,892.134567537788,1076.21540273334,1403.95429615328,1658.78283085902,1223.13937964009,1546.00930951218,1027.16359562856,1110.77420325539
Slc7a5,142.938570413561,207.474823716449,190.171755161488,240.195677316955,142.922406700798,173.359213992362,104.847607593422,55.886166750869,116.779866952173,144.165913248278,161.930647511859,175.567791414024
Eif1b,375.932309457011,343.218838210753,417.90640658916,318.072916758214,281.47157188981,486.828373311754,836.485798263884,436.413574995133,740.589740508122,544.955927501457,507.50416506654,546.781274181046
Pik3ip1,685.717689702111,843.701310940307,777.735729752989,843.63741987106,680.141380613318,809.348506792065,249.035935232899,342.385197892403,280.197838156697,184.921018532765,374.526807315122,210.919334337106
Dtymk,771.311072068515,1100.60539150426,852.968821516581,869.49352203446,1274.20045561797,921.203225574242,1523.16388714818,1024.03005253447,1039.3315631759,1339.16191388537,934.426356999401,1133.69031498084
Nutf2,1079.47419612899,968.681298233754,1100.60619466969,894.676381778287,1040.26559824884,1124.30627930873,2340.92446699547,1171.10783010818,1907.11796203591,1415.22458787257,1150.23874274928,1698.36187990196
Gpatch4,69.3327244581435,52.7848987556208,105.862323259821,142.816486988057,33.8502363586252,30.5931373696804,140.263828888181,138.073217566004,112.109899531502,189.410917968577,99.6907151997373,149.78832283776
Gsn,1014.80682351339,925.800132114598,1313.27272887737,1366.28292764708,1130.18350325439,1146.29212594187,592.341609455309,859.964261076879,576.07156244759,730.361746831835,799.049522759396,611.18110882766
Psmc4,848.138298786278,800.371687072273,959.099938399423,769.262595641054,699.57124487114,693.443862618516,1206.12732873687,1265.67009432757,899.924902465461,1369.34829203457,907.287866554601,1042.3776721344
Pde8a,9.48404101811889,18.0039477358435,50.8236096136699,51.0093306104829,37.6936697647429,37.4733115123035,9.74239045379083,14.3461688136366,12.0264498159778,2.30358512042092,21.7417201652783,4.92179261743168
Plat,83.1039976550396,84.7059116442388,80.5060562264741,110.3594318778,97.7892241500838,101.976427482137,42.3561227728436,36.1617859797939,47.9307163610972,37.2612763076518,43.9048651012527,68.7543744740961
Hmgcs2,40.3649122459798,35.5995197666403,72.2652943854743,0.0,52.6558839910908,98.5777458097103,0.0,3.28745284989323,4.4681417665031,10.2024680598452,17.0455324111191,1.2277696890605
Fcgbp,49.3865569515849,125.230267086704,76.7034872923232,48.6886464966194,56.417696103661,74.7819952567843,26.3857355559506,101.907955899617,18.6842014943325,36.817835957352,84.1912898644699,14.732743017691
Banp,123.86289975701,127.538301909931,93.6565927220073,13.0025495531823,152.160553257499,85.1060238111524,306.807309947363,255.932115804916,221.373843161056,191.939803112707,148.156958177206,164.073469957631
Ankrd22,47.1449141814413,59.0562030891572,54.787477509108,42.2953176263565,45.2415668703707,61.3330134236786,36.8910752973764,16.476708181968,27.2803523046816,16.0070256283246,35.9852103316544,24.6147032313331
Eya2,184.744568759647,137.50555369049,197.796043803339,162.307502059488,161.742562485809,163.176653799134,141.662500353123,23.0140723120445,95.565910130207,61.2203300789138,166.594901170716,112.963581698672
Tpp1,231.315934327004,321.71796024347,218.744731028801,243.494305920253,252.049115316533,214.195754214157,138.900815633646,190.711529786861,141.994284144302,152.232179901014,250.826980117447,187.885646865716
Adrb2,12.8218486102875,8.59244965964039,46.2751592925662,45.4411241774587,30.0892008381336,33.9925961747077,6.94387508731069,16.4373948263146,2.23408863060479,3.10508811562139,2.58268186743004,0.0
Fbl,557.515307705716,497.103033271158,711.876993667689,733.539882507014,451.339902722827,639.065956019086,700.652125254041,690.376143964095,628.596364663413,1000.27840937963,685.450614729534,844.73203877195
Bcar1,78.7391018065513,27.5399572548466,52.5535641880663,146.128481120141,102.893454913599,59.6771344897067,26.5958210800066,51.0476565200539,42.4962951713368,31.1508646288382,54.6396378748015,19.0646905544359
Capn7,110.646784039484,155.913381586796,103.960558311455,243.441678070818,120.355693160574,139.367171729296,90.9604381194638,72.3232541105248,117.389119927244,88.7174961477652,91.424926734948,157.151502170462
Vdac3,999.836371414,1101.54366974823,940.892950569131,704.711347847724,762.444323614394,669.707524440665,1422.42412116715,1230.55885083458,1167.94001122707,1416.41622629678,1093.42770102329,1235.47977337631
Edem2,248.712913224163,307.928478894797,242.237578010228,238.673407179239,204.583325032235,359.524488861882,142.768354421703,145.703673925686,177.395438457275,139.973685064681,209.137634035644,281.975537948545
Phgdh,96.4009714553218,222.187891977481,140.72715931703,152.554016885231,86.5061520076959,81.5816859114596,221.505649579527,154.510479346868,168.774113802414,282.120264075024,106.922143711052,254.148955658959
Gata3,1715.2643236994,1201.86508090138,1387.61999865934,821.207312159816,940.279802071836,1104.74192087238,1529.67090051927,1597.68953379195,1728.34489655569,2198.8612630144,1686.71648050582,1673.42431752638
Sult1a1,153.387813553876,87.1475673091879,195.243187856901,81.1440074175134,293.370690319283,95.1798822003929,34.7199747432948,49.3125020269869,49.3533666509153,22.179137940673,81.096858227103,14.7336516789701
Scnn1a,14.2463715457872,6.13829271227372,39.3021632420174,68.1636019109283,22.5666995990386,13.5968055056533,11.8040455490481,0.0,2.64024132621431,5.32304834501045,17.0453381697331,2.45549514663919
Dag1,496.722248920386,543.873292528956,381.611253861278,396.001183910613,383.632936286667,387.50709801054,256.908276528297,299.154025120593,298.142744162505,292.324688756226,498.444045134908,335.171935994455
Ramac,499.577530089269,325.282460291652,502.053807442388,415.460873457671,598.023246807498,482.695455875167,1035.33516876398,424.085305050287,767.715031751653,547.825965488083,627.334376779359,553.734079514094
Polr2g,533.789797663782,933.726741335386,516.965465273422,712.141006871654,422.04033457987,476.062315721957,971.914361967569,691.672887608777,827.972276449692,817.533573235513,602.926914974641,786.048627823076
Mrps18a,356.166818703844,354.679645992121,375.272875534954,253.162203268955,413.731573072388,302.541225706531,634.710222499888,371.493865499973,450.890316324124,508.342014638937,464.379751719823,531.657080537116
Slc11a2,809.526573046104,533.25659519667,761.890317469266,548.609741994994,440.499046488318,912.754520778424,573.372320593065,510.928182296247,525.016593249737,415.03199628069,644.338611332188,522.179930760453
Gdf15,12.8219125817544,15.9561998495512,26.624074413152,35.7031783294183,30.0893509608166,27.194337920642,0.694405372106698,0.0,15.8418714132366,3.10507499456556,10.5891216750477,2.45562381222974
Il17b,135.344540297748,182.838981217008,138.825697472714,126.5777088502,139.165438030035,431.723183369613,96.5301802984821,164.38050178916,124.30152310447,88.7152454207648,142.5710877858,74.900971268998
C1h11orf98,951.212122444065,789.925057330263,746.696969181683,517.468114818826,919.574453168318,860.055428053931,1304.67719866465,884.497387991587,1141.08343307102,889.203681968406,730.402773996876,967.466839280394
Slc29a1,148.439251676257,159.363419014832,224.53277843092,132.970209190067,123.994706791187,257.619636522385,87.7765353118846,89.6200408656812,130.970526010007,127.710861235703,139.099561150623,108.138723829033
Mlph,40.8065249697098,24.465285454367,30.3617349739351,39.7786749493302,0.0,70.0683685947985,0.850973337856201,0.0,10.805195298773,33.4221301095791,18.2854808511088,29.7092338442776
Dnpep,599.662908234218,602.178656043687,536.675611476224,474.193032501596,590.542821722017,655.164576009642,716.656217426686,991.288965691459,616.672094647359,794.553572408326,580.726912066314,707.496076960239
Sufu,75.8845492020193,51.4724973511012,35.695271338659,32.5429964998293,35.087557443028,46.4725283327375,126.277853307249,59.9257785710147,101.543093530938,85.8596355071736,72.4960182378917,41.4035609453161
Mdp1,405.073934552312,384.226882542425,495.714579012643,405.729078668122,616.826325631232,268.539590895547,745.757900593275,552.292519685993,650.521341053812,505.687369604876,488.122547715114,703.513132722477
Rbm39,5081.31738390876,4800.0360873223,5184.58674232758,3913.42286789839,5138.37568211377,5337.57300340823,7827.75203918407,7537.69253693007,6544.45156083125,8299.45899172702,6765.56168210701,7220.95036945549
Kcnk1,33.241654215564,19.6414566296136,23.4545233029498,6.49169730809268,52.6558234457655,6.79845019331782,9.72116050307582,9.86233673888197,14.4198801747077,8.42813399324836,14.4628363226117,17.1887011342245
Mrps12,484.862604477091,548.573109558075,606.648968657545,493.33902541602,748.479327359324,669.672141194343,824.991791349878,775.865886171015,667.604243598586,1069.02482765798,722.658469449862,704.787904931328
Trim8,464.90653724317,403.900374089746,454.510496650116,262.916846918039,259.517015133214,397.706471866442,467.301051791007,476.676175831606,431.171621441972,515.89215301353,500.512972549247,450.583161378925
Ptprf,719.702093513069,930.045198135571,809.676748546933,967.797863410736,992.589617573769,1026.72398074936,489.047323823568,724.73598234753,698.509771614472,658.601336682465,682.38270890581,694.839527995984
Slc16a1,401.276242634843,384.558781166714,273.329452027939,347.584566952694,282.307524918649,261.946269530215,426.945022017564,549.435367249896,373.628821226257,358.702586925296,392.391234466724,486.997246687436
Wbp1l,1204.42123483974,1164.84874282598,1374.90372641637,1268.86303540947,1380.2092689174,1614.99397743981,641.095585747749,1018.19202853064,671.91603735845,784.528223630544,847.504353257772,742.92154301671
Psmc3ip,69.8740319592576,70.5101764669895,96.4294050876746,121.030317746215,117.505563025127,44.5353416554562,150.460007011917,215.354246775722,102.137532099067,128.731875950168,118.40434477792,179.419995011977
Retreg3,261.183580161526,224.660185943651,176.85973988197,230.45760876649,173.011431040921,214.149847278209,165.951326794812,223.544907087148,187.254179073058,126.422356475852,162.189126105649,164.518416607703
Ndufaf3,539.572346258755,762.942505321034,612.382290847905,546.049449184488,507.170414356092,631.289238256544,960.056679872178,983.010562003406,710.539915168525,827.947220793584,674.773481793348,589.605517096841
Tnfrsf4,236.493734181449,165.691778116084,230.742028938218,129.82856147525,154.208367007768,326.333859743581,91.6628679837132,95.338332179692,152.529631102698,51.8989842273056,165.811286274161,58.9356104228573
Il18bp,118.520959318577,116.576244923063,105.844688852447,203.334784918423,105.718251487469,185.477898582037,56.7953753338388,87.0796020083585,77.8273024440179,49.3031199646079,81.1608802165574,79.4004954116614
Dalrd3,153.010792086207,163.484245326423,132.168722450436,86.6085473824379,151.710889263394,104.631932182737,214.599253885974,223.736286227894,208.919067808239,135.944252697271,179.852246758221,189.60676180166
Ctsd,871.864670251789,956.748370571115,1299.78527911677,885.611317879344,1059.29216876355,1516.56372986991,772.845544625844,1181.19978170287,1062.51360875973,739.252635670545,1210.15949155095,784.91337731829
Tubg1,193.277010169911,142.39458735176,156.574823917179,230.453242103922,263.279845925281,251.5439962258,269.41886387947,246.559731011779,219.14272586242,346.439853877692,282.543703303589,357.283158918811
Gfra3,242.108234898621,180.206833533479,281.685447647008,286.535593708969,148.61272466694,275.513806875902,121.217730925923,103.250870582065,167.095645431038,92.1305850283964,222.422493366715,149.790070110636
Fam13b,297.535443576483,386.72426969792,230.637699437685,457.759828645162,448.770017038356,214.538295779798,219.854561088135,219.23648487603,234.429677102008,210.493984314157,240.514492805703,227.301728150812
Nucb2,602.006574858332,431.89680491386,650.908621810519,279.025025773132,594.612776075622,601.42782935681,387.314223154617,247.086118635938,338.320204204907,277.128123343454,514.644183513206,327.823922193441
Banf1,1788.91508781555,2329.19384473947,1947.99650969296,1716.93517292885,2252.96639895812,1369.94547356767,2810.42738105739,2712.25695731706,2425.28238380938,3314.41304908895,1959.04195324395,3155.6152346977
Pik3c2a,181.877955073649,160.832939765684,169.8867183626,363.543760118415,244.471608967674,142.765368379326,97.2077987756498,144.645492356245,125.105865093322,113.115157194736,153.923112433811,119.089733361801
Entrep3,1032.04304084006,890.303489896368,868.713566427921,905.872020358614,1000.76069000926,805.856246699434,1245.64855465782,1121.35276295092,1193.82457346512,1239.0267730294,1086.84297240327,1400.22202957762
Fcgrt,393.525280201572,405.982025686766,493.505949545083,673.840281316121,387.823866515621,416.055153220942,340.643568435717,263.454465219679,305.869065821553,240.809870607171,514.773571447423,259.419511767985
Bckdha,245.851385521719,277.997571624063,284.906432387999,221.698094014162,361.486432926544,291.087256987545,154.336195661275,244.650110026051,164.579995621838,243.968320003082,229.713103193631,237.506411904559
Ppan,115.396469186098,123.979514245973,139.459368592636,68.1619999372676,112.834338573395,237.947505695104,211.78659760386,207.110593792279,184.007147369413,191.18494724774,164.257995348213,205.039603353583
Spint2,3237.33305528675,2955.31664168608,3032.39234063313,2717.80608383352,2823.87690302444,4478.33107990077,2303.92674096354,2558.68419924305,2447.23197955114,1996.78030810201,2993.97364802383,2339.11723470226
Dpf1,8.36408702952285,11.2610155781072,1.93832809312297,9.92500444891701,0.0,0.0,0.0,0.0,2.69108726411349,0.0,2.36913099015269,0.0
Ddb1,236.48944230205,208.706303630241,178.761433280755,318.098189378467,120.355565611801,176.758003882554,238.856639584941,397.777086872682,238.839660323848,429.836654397839,232.177405108214,460.402952207319
Axl,191.449327986006,213.743198610521,188.38111563203,123.416992533599,154.296558324551,163.257503671062,128.530656997062,39.4719593382228,115.192958190663,110.500815030736,223.720222911485,116.56451376798
Bnip1,200.062723688576,340.374030521425,278.253019398183,238.93855044489,88.4490207495015,361.463816920724,438.182848139128,401.715166565632,352.917089689996,314.976092904241,272.337538530403,308.213828885903
Crebrf,270.124020742695,368.847925384607,296.956466080464,331.969775618488,476.349018178358,241.377912854857,272.690102238906,280.518913985504,198.236546041021,209.099111558284,248.884917944755,92.4870971178085
Ntf4,60.0236563905733,16.4199474363913,30.5066086104015,93.3662230234091,0.0,80.586136000264,17.0303427635636,25.6540238911184,5.648453476472,6.74077226375636,14.9941264785943,8.21243358622505
Hcst,439.223453309906,368.422448582371,466.557217010008,421.453805852692,493.014002481192,492.828085592588,254.519779021721,281.33938324455,309.932797312388,292.947151002253,408.094291109711,410.923099914034
Nucb1,265.919744723698,271.974595044114,240.323315125069,290.408140737607,222.46687083029,257.18472382571,175.059572575521,155.546276929298,220.580968659479,160.812310009902,222.081115058539,296.687719905918
Lsm12,1187.71976004798,1130.91901710135,1240.83802230816,897.043416614495,1024.14043740046,1083.31468204488,1407.84496367315,1108.94271657486,1526.68181106619,1721.05501258414,1390.38601962443,1109.48512349066
Tuft1,23.1868138690665,13.1868843475828,24.1421814666843,60.2241594379587,44.0743689628206,0.0,3.39034715023775,0.0,4.17055903026366,13.8616636916142,18.2406926288665,3.59684038283679
Ubtf,708.378646151461,886.225859987372,704.859557519809,517.532663596019,1195.37298940734,385.565015597613,1074.46577831403,843.094852355378,988.689055855671,1034.25407247909,941.968593408256,973.175681392429
Ms4a7,299.651135124273,267.596352144712,298.569846921376,142.815286115149,248.235728199668,312.731451745453,230.535797188123,131.498976514374,208.785448358029,122.872847486733,240.44726896279,124.00633297333
Ms4a4c,117.23449510866,73.6025003554086,122.078944599922,98.426106361498,172.574688322909,130.505880704223,74.0961588330839,51.9616735174135,86.0353014119707,47.7726570878497,99.9159343882215,92.1485293473772
Sf1,299.21840447264,234.683638641114,221.642450481547,188.856590481481,218.439843437748,244.429951001417,247.554512817237,303.825356946742,310.356681558357,617.460567036407,308.727074298006,421.008766748384
Tmod4,13.7716337917623,0.0,17.7493780038098,3.24578073872653,3.7611551894391,3.39926845670016,0.69439234875708,6.57497502764929,1.21859696726942,0.0,12.1386439187929,0.0
Emp3,2099.18526690637,1908.72667877138,1539.8626454388,1714.94158536455,1733.86977445628,1689.04381026258,1994.91967248872,3019.83134902003,2227.15222301097,1872.43604653827,2535.46418729204,2348.15561287523
Ctss,1082.98852729522,1172.86894847327,1167.34264984648,1139.69033611958,921.23103096515,1142.35168508382,611.196268378288,758.064910022741,778.602931033912,516.257255961697,1201.66339717703,801.213556191019
Stip1,289.911841083818,219.540894993748,328.617084317322,264.156031993539,374.112939471394,156.311338777168,460.226891654547,492.146530527659,431.830920723688,526.266157288859,384.944631892063,371.305992502424
Vps45,175.224962698049,182.581541942624,279.7347117332,174.887796037364,278.62286711475,307.368115236124,257.378853617674,86.8745983465331,203.47226848458,140.016533432562,133.099398885721,129.009598914749
Sf3b4,750.967196123735,543.473801107494,534.478375199028,364.684756778705,383.040402572549,378.828824837779,621.136686834781,646.272471705349,700.240299866698,1090.86419427387,660.646028716786,830.25063206382
Bola1,491.97481997262,394.965811878888,387.010649479278,484.754624716593,635.981707863238,642.23265934557,796.328448956915,395.086501361934,573.615001042626,493.874001559553,527.252674862851,613.808858059047
Txnip,1673.37441183761,2352.67663172651,1856.07874827147,2031.3836741141,1683.70391028402,2101.01290747549,834.458986001366,1108.32194755891,1332.62516673916,1256.43749740867,1309.83235371356,1218.44184992633
Pcna,678.133432974474,742.631381898466,760.687559159138,866.626724617923,703.335180023166,472.497229525539,1353.36235009079,739.682990573018,1006.35568252993,1399.06380206899,803.73089814553,1359.16301486854
Rbbp5,84.0535213183816,85.9371949990318,111.567423923008,146.065249345174,56.4167014754717,64.584721523485,143.03663677062,78.8980155293058,148.259465058362,145.053170821828,106.662280641137,100.674981329114
Dstyk,54.1783088506457,75.7748791455387,50.3880440891185,66.7796213131064,91.8532641880035,80.0166442538852,78.3190660405612,64.5589162496868,61.915483283263,45.9943830402741,56.9973258733706,20.6661972342523
Ccdc69,148.767451638167,135.140096108425,153.538360223223,110.452510944287,97.8747621392083,91.8597037193028,262.706891600653,154.645676179329,203.885146454951,130.52672864296,138.909004467676,169.582162544644
Prr7,253.112221867038,397.721181636007,489.375573159784,733.554764016279,552.887826070688,1009.57575360895,71.5210868488472,65.7492958275597,104.595516742639,82.0631988228938,103.306722369419,125.233399979836
Rnf227,19.4701191681507,24.5516791107784,17.1154634505202,29.212602796252,60.1781068510557,16.9961379298578,43.0509381586445,62.4615117545554,46.5092250455321,61.6584340748118,49.8451775906173,49.1106451657727
Sit1,3410.15064328709,3467.45455891354,3458.59379804833,3333.38848430193,4889.51491740042,5085.33196087388,3060.2295852309,4188.2807941919,2608.62342451848,2154.03660360191,2984.05942565708,3009.35627415921
Pycr3,915.868055849449,1154.72760412079,786.805081818042,956.666942849961,715.977336654869,592.983491459105,1229.98156180215,954.637074129714,1136.95133161042,1364.74151872861,1013.68465328699,1276.01252754354
Setdb2,159.674381129765,109.193234997149,190.945267705431,169.251104303634,277.393410853828,257.734761166657,58.2886802380941,144.031509407489,289.926616303394,112.024644274652,114.111983142905,147.014615909863
Ccdc92,66.3633736167005,106.831800587188,50.6035934936657,140.163761414733,4.35340687017872,23.6070990165011,118.467902317949,80.8391411471467,110.088530986398,71.2273295774528,123.29307956354,74.5052346301002
Las1l,145.451401075208,260.003945325054,162.423387593776,305.433168019661,156.954464828767,237.177396211363,147.702225647274,40.3962135711392,126.751240927954,174.309560230549,135.711060561706,126.48636877424
Lig3,170.32746370193,128.995454356325,132.072328104365,216.154279316194,159.958017353313,122.370223339308,258.934847534698,418.161297497164,192.181994542106,282.082568612707,195.22023199009,211.954147137807
Kcp,0.0,22.098604376284,0.633905749629602,35.7049962914239,0.0,0.0,0.694347598600022,0.0,1.62475688936377,0.887176407208826,1.29130659535723,2.45547439986749
Tmed9,945.865622611531,1067.51601033038,989.323045987774,1133.47930927944,1012.85326652823,1608.77110287697,890.19888652931,804.867258617656,924.310486260546,607.145017905803,1058.29937252119,790.159168286724
Yipf2,218.941797260308,153.460284435277,207.941548502998,415.507245020668,229.451749790136,248.168452664966,137.499536745552,75.6188723070244,163.712610198997,71.4242399733407,196.844905801023,200.146344363913
Fam117b,159.178414923329,102.440786336067,94.5135770540974,192.454937919855,87.8255326998372,162.546945349101,51.1290084533245,25.5880541378433,119.282372835334,102.319435928351,129.850502665784,84.8119644541722
Gjb6,250.373548290032,262.017212700284,158.354090202433,133.933032673092,143.840270169557,218.947037018625,192.017166008412,403.643140731338,312.201150336158,197.108305555974,592.178318611472,244.658717994702
mrpl24,268.78334379815,251.644450537666,228.206226395466,412.218785192143,236.951933179108,169.962258733411,445.791703589792,667.355394471171,390.151456804366,352.20636793394,249.485753909853,379.383581837094
Or2b11,6.64832662612854,4.91041136080548,0.0,0.0,0.0,0.0,3.47183168448504,0.0,18.4817957052231,12.4204146596775,13.1714917253427,15.960898600228
Cxcl11,89.7534253687561,71.1887509481905,72.265347131259,77.8977414771632,90.2680903927914,67.9858991452035,41.6644116017664,46.025184001229,55.8527964226056,35.4865588752734,90.9115737642015,15.9615797907308
Jmjd4,4.2739457768444,11.0475825774641,22.1867187141641,12.9832143743233,0.0,0.0,1.38876871847703,0.0,1.62478898201343,0.0,5.94015583073229,3.68335420583793
Fkbp5,561.138068821384,487.741468876079,742.351727320955,676.433473770731,536.382210260983,635.78646497492,323.772023539105,354.750655778032,265.680685702487,447.659642598896,316.073536833538,298.977810608356
Pus7l,31.8169396663789,33.1460983696639,34.2309199406189,38.9504627802072,0.0,135.968410231651,18.7477330115563,6.57486245356829,17.6693534926547,16.4127135274545,24.5350359299035,24.5550771930314
Ceacam18,1.89954041428581,1.22742144112168,13.9459425106014,0.0,0.0,13.5971388000808,2.7776049729239,3.28750322300222,0.0,0.887165150699652,4.13232879929534,0.0
Prrg4,332.5311065567,362.645213109774,359.713228353904,261.308119260566,353.593827888731,485.149580134636,315.596448408888,294.275169538536,263.694155564358,277.429401954904,386.811305395403,251.836374370647
Mast3,216.830776780397,203.152320928881,240.585465354585,227.08137012379,427.683858708839,160.768664405242,201.468796587406,416.824020958616,222.551603306112,319.569311328616,224.222308900111,179.57884539118
Pphln1,186.39995798624,131.332964366361,229.389428406859,126.563171766954,221.859137747186,142.736313235285,223.898280730408,272.798466585564,199.990150230389,290.948600607691,152.016623509341,218.492701997172
Smim8,201.827128920852,157.098618929597,262.437377175928,249.919406598713,176.775573806565,149.569895190017,446.510949958097,325.465796707559,418.593888112859,271.027861570727,307.861988323983,273.805775165907
Arpp19,1313.58208602102,1240.20878136099,1487.78279978156,1564.26645929004,1711.39486088842,1713.36468940587,1748.84494477716,1525.51296919118,1403.3236580219,1518.77782907362,1335.12146142493,1474.80697266873
Dynlt5,533.972500202147,318.861046480497,372.905082488998,378.305863174684,200.612991875342,597.654215965093,689.883198277303,629.441092450104,686.139975803197,535.102030815283,554.073329649662,468.720151766292
Scgb2a1,22.3196389710878,18.4108327168358,17.1154771919334,0.0,22.5670267345689,16.9964807789476,3.47203758172388,0.0,6.70233793383382,3.99223725361138,10.8474084305705,0.0
Adamts9,0.408589362274436,8.51941311501859,1.15701535937369,0.0,0.0,0.0,0.0,0.0,0.781207659884983,0.0,0.0,0.0
Sec61a2,93.3669173315036,99.9264045269414,122.820201922851,81.6358161176245,75.8815294670737,68.6071835536674,47.4344274606307,32.761778060277,76.2794208935028,62.6672609807465,89.4412306306039,38.7768431792245
Lrba,129.187036836086,233.044406443684,179.089253748284,114.159537592124,169.110239500856,218.142665446936,74.2034943649752,188.634719887916,120.201921467293,194.258275347511,170.393309629364,140.805680365333
Depp1,82.6290317573703,85.9348876244505,122.977745368853,58.4257732112847,214.383845429827,149.565127892787,21.5251273541749,49.3114277294622,12.3888468281942,4.43587013126824,9.03921451850657,11.0497668724764
Tet2,96.8749111899319,104.357756049124,128.682846944115,181.77206315575,52.6554066538768,108.773547197248,72.2113887992552,69.0353062247775,68.4426146792382,100.694696560022,68.6971757139187,106.812312681045
Dnase2,343.873555637725,332.702721603268,403.276293119758,229.659207268806,488.61110499652,413.872709296926,268.846097388943,297.932767414596,298.480425579972,224.392228432083,416.662362936053,245.457644306028
Rab20,94.5017825949108,72.4219653092264,63.3906296560143,45.4411097575398,26.3280533812431,129.171890451855,43.0520478651361,55.8871532206937,34.3237319645829,23.5099508730877,56.8190147135399,72.4395671296003
Cdc25c,18.5203669522309,24.5514843337481,31.6953039582287,16.2291969741665,48.8947374110553,23.7946170582277,10.4155776615327,3.28745129688869,18.0756558800264,16.4126694223414,13.171540056335,8.59437986505111
Lemd3,63.6408400046704,84.8443925118652,102.144380414201,133.616960861203,50.9036203744311,28.3553139112469,22.317591413554,45.3947968928094,54.3501384408838,27.8532895537832,48.2557126144129,8.24290479086065
Phf5a,274.7021482525,284.423296299986,266.943173239117,260.42694969936,334.966073248599,353.788541490434,480.432916905081,311.27319357566,330.394202624878,389.035645168921,258.615947315121,276.989073545997
Cenpt,90.6063561298676,83.7327530069277,111.698881562785,84.3871529395421,26.6674256864037,106.735236484507,119.107988248015,183.141792298102,80.3121857263691,122.351626686803,97.3844116936931,188.101386017803
Tyw1,118.040740733751,96.2079869622632,152.25702729779,115.622493940207,105.161769296369,107.2625601258,247.177932868734,155.603035596992,227.562232543277,195.527845301105,287.864108455706,244.417702147681
Poc1b,168.784990090764,214.867948462865,119.682657024446,151.05928741921,258.752237496982,165.226319984342,139.393714223669,172.948875512123,128.149261745665,135.649836939262,142.399559886605,107.289331466437
Ccdc149,0.0,0.0,0.652587659417694,0.0,0.0,0.0,1.42964672370556,57.7489747830002,3.55438333027021,2.28329891774192,8.54248385786319,0.0
Nbas,44.1635909559584,62.6140412570244,57.6854170088036,129.836923679443,124.116395784766,71.382728943606,41.6605551917492,19.7243976876668,49.7580457219371,62.9895995693219,58.8833840915394,46.6537673079563
Cep112,145.404115778601,178.7917527189,127.052027302074,196.500619945842,283.972982889032,214.509303566361,60.1765021996697,70.3964440669577,95.7461186577864,62.3092139483918,89.3144554106999,3.09911856597778
Ints15,171.431871514763,136.263666441142,145.798382354246,58.425370476081,124.117234350038,74.7828782249233,195.117061858549,226.833520833965,188.676837241107,196.952269513857,172.779029340895,117.865150894097
Gimap9,227.042980261716,206.625561546047,226.206000327937,151.566858114193,201.091143551891,164.178821648178,356.123385296669,462.593839885218,296.314647716713,359.285176317737,299.790064025213,415.161516489169
Ttyh2,124.418280667573,165.734525655266,93.8180653089325,74.6554318800241,82.7445446914111,149.564789279483,43.0499934815872,75.6106846699487,84.2845867821212,84.2816164747679,79.028339354202,67.5260534505796
Mrps21,1087.01994357393,1073.87483632381,1236.11832149048,941.247333493139,992.954690990092,1516.10228298507,2058.97725445122,1420.22135163564,1792.99610361433,1227.82896913502,1313.58690986699,1328.52330687312
Tmx4,269.448882129173,216.080971425157,232.370532642829,257.78156157112,244.081745934953,144.258035395413,161.77473668886,225.974431420642,210.605332289433,155.987932824191,219.748830999945,142.92089831139
Cxcl13,469.187602204538,331.391799909781,408.869752757553,214.218235957861,342.266789438073,499.697145158069,213.878215218929,233.413800503883,256.9232678988,178.763416437671,374.236157616998,267.664240764528
Tal1,2.9051165014666,6.25868270010762,5.17064104509128,0.0,3.83482975402446,27.726549509868,2.83184632529497,0.0,0.0,0.0,0.0,1.25180689205189
Ly9,275.836677830376,429.613928615589,244.974303952453,373.273440706192,266.267307605003,253.109461724971,167.540371722701,301.900972482134,217.683208738418,118.394920911535,222.439328234873,211.169884196649
