Unnamed: 0,RR9_TMS_FLT_F1,RR9_TMS_FLT_F6,RR9_TMS_FLT_F7,RR9_TMS_FLT_F3,RR9_TMS_FLT_F5,RR9_TMS_FLT_F2,RR9_TMS_FLT_F8,RR9_TMS_FLT_F4,RR9_TMS_FLT_F10,RR9_TMS_FLT_F9,RR9_TMS_GC_G4,RR9_TMS_GC_G10,RR9_TMS_GC_G1,RR9_TMS_GC_G7,RR9_TMS_GC_G6,RR9_TMS_GC_G9,RR9_TMS_GC_G8,RR9_TMS_GC_G3,RR9_TMS_GC_G2,RR9_TMS_GC_G5
Jpt1,850.001984949951,1579.48437877709,1119.98302442876,843.931989921222,948.24673142963,1222.08427729226,937.389931272545,978.933449869287,1219.29911059732,1538.66154443592,2037.10243393936,1344.00418802387,1729.63381283171,1701.39020097915,1093.76185581739,908.029945107011,1638.98127077818,1871.32256279999,2209.3328995592,2672.68735760782
Recql5,1.20148402909225,0.0,14.2688076459106,31.5527727988116,31.212550123948,0.0,17.3177706271451,10.1498942332134,17.7072733004179,14.0313703932394,23.9811845259635,32.8384268705561,37.1892186951967,23.7969475356378,29.323711505363,24.4969066918783,58.8602500205561,29.2116116589663,20.5150379893245,36.0711034755405
Sap30bp,6.4897238250024,24.2485187363936,74.4820736694782,76.802512506073,22.0556098901171,19.6822690363421,40.0378696401743,18.7893873392162,19.4080396601132,46.9162708916778,42.6907690079522,106.778449373341,103.789616967505,33.2898218482844,73.8989993653423,82.927529092626,56.9328274658303,117.187395684209,55.8804411523796,81.7482573837026
Galk1,126.054362715434,85.8822996159941,52.2497431889286,71.8737868388081,64.501546515053,176.369255935518,94.454907494428,125.29084028429,158.877434991099,175.476027053583,259.013242548329,117.938737556728,186.53298782382,214.399340857335,89.6857987513791,142.259674165407,197.576634310591,162.546386455083,199.488278805887,259.721216259464
Ten1,103.960637491611,218.999740790471,180.314832182926,157.342737175849,147.363593236444,108.804293422334,165.483502136519,55.421848204008,204.104914663242,182.676281331104,215.55021638413,299.78213578459,184.869536562265,238.492407627425,227.335737953292,196.95621098788,258.118425684137,277.460869685403,191.180732425391,288.779783784059
Atp2a3,433.059837414087,384.100994015705,291.769386614703,293.789880884761,423.419588692491,539.13735944755,450.469555214003,373.776521839037,364.774811184544,297.464509098869,260.087558112736,228.988269121767,239.862511657296,285.730850068484,295.874057325851,297.463884697345,207.07801116622,415.161139519913,164.215041005109,198.951042344063
Exoc7,61.8848369045403,75.0248684180942,57.0940645083408,20.5855539990903,33.0097863004424,83.0469734996677,55.2233143213559,90.451652491445,71.6293447318126,52.1355291704112,47.2429368513809,99.0352655017828,144.95586470201,82.7510854785984,110.768259489455,163.934602236898,101.763572903793,71.1736875688977,62.9834330420286,104.963376409652
Pimreg,6.35059143835284,1.76317485385611,15.248723931822,0.0,6.99192498520039,3.93377735252845,19.1541900426949,9.92789964228413,38.9804193991422,5.71204687560141,54.708995716239,91.3176704138185,163.430143142922,98.8113451194323,29.5597235272204,45.3546779828712,95.7768959216293,73.0550346847425,106.945334279196,95.7162937420898
Cpd,187.859180667188,50.324507534093,243.814194028488,177.087015673021,167.538566237478,118.508648372161,88.3517684484214,180.505826731598,123.626230065282,99.6141781203795,54.1301242372728,82.5906565073616,49.5455453250729,43.4480782745185,69.4401639755188,73.9040114084278,28.9881957478191,55.5331640204822,55.9241782926645,46.1374143155735
Ywhae,970.431197585209,981.336192028085,882.018386627251,1358.52066722211,966.325360029103,549.695961370208,1124.67703584075,940.176697677815,754.834424358265,1260.07265183845,1295.31591998244,1054.29174153338,1911.92594800823,1447.46695953148,1122.77121409705,826.441929082326,2071.4139262094,1462.35407003003,2117.98963723857,1824.69791925467
Prpf8,134.690492796329,381.787435670254,228.905853631661,223.090756320904,188.418409601099,186.924071078032,125.677890478337,317.716982962896,205.006930088271,124.183359059736,240.409505358513,252.619288422408,539.766142633538,296.573766623525,458.84740400158,172.340959631935,484.21754352179,331.871156860833,271.421003921472,361.115440778035
Tmem107,53.4493297212132,3.15034287167859,5.89289554941839,26.9559580553182,52.1477425456458,17.6950772245731,35.3723839999427,49.9841293499201,3.16525827109175,28.4098376111655,21.0392811320169,46.9878786331146,33.2089033922912,98.4887264483862,49.5226245614306,47.5795737608024,71.1439426449882,76.7305811053539,79.3161926090392,71.1789110618503
